"","date","JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted"
"94",2019-05-16,110.620002746582,112.169998168945,110.589996337891,111.309997558594,9672700,93.8289794921875
"95",2019-05-17,110,111.75,109.830001831055,110.769996643066,9570100,93.3737869262695
"96",2019-05-20,110.580001831055,111.809997558594,110.370002746582,111.349998474121,8518200,93.8627014160156
"97",2019-05-21,111.440002441406,111.919998168945,111.220001220703,111.730003356934,7967900,94.1830215454102
"98",2019-05-22,111.400001525879,111.790000915527,110.75,110.819999694824,7918900,93.4159317016602
"99",2019-05-23,109.639999389648,109.790000915527,107.5,108.639999389648,14558000,91.5783004760742
"100",2019-05-24,109.519996643066,109.959999084473,109.190002441406,109.709999084473,8537300,92.4802551269531
"101",2019-05-28,109.199996948242,109.830001831055,108.440002441406,108.519996643066,11665500,91.4771499633789
"102",2019-05-29,107.449996948242,108.400001525879,107.059997558594,108.220001220703,9966400,91.2242584228516
"103",2019-05-30,108.650001525879,109.180000305176,106.540000915527,107.059997558594,10367800,90.2464370727539
"104",2019-05-31,105.559997558594,106.589996337891,104.839996337891,105.959999084473,10952800,89.3191986083984
"105",2019-06-03,105.800003051758,106.860000610352,105.300003051758,106.459999084473,11680700,89.7406616210938
"106",2019-06-04,107.849998474121,109.900001525879,107.129997253418,109.73999786377,12858600,92.5055313110352
"107",2019-06-05,109.860000610352,110.379997253418,108.639999389648,110.129997253418,8340500,92.8342895507812
"108",2019-06-06,110.150001525879,110.870002746582,108.930000305176,110.370002746582,8726700,93.0365905761719
"109",2019-06-07,109.699996948242,110.019996643066,108.959999084473,109.160003662109,10618900,92.0166549682617
"110",2019-06-10,110.75,111.209999084473,110.220001220703,110.339996337891,11380600,93.0113220214844
"111",2019-06-11,110.819999694824,111.569999694824,110.370002746582,110.680000305176,9847700,93.2979278564453
"112",2019-06-12,110.699996948242,110.900001525879,108.889999389648,109.269996643066,9670500,92.1093521118164
"113",2019-06-13,109.459999084473,110.160003662109,109.050003051758,109.540000915527,8406900,92.3369598388672
"114",2019-06-14,109.569999694824,110.300003051758,108.629997253418,109.819999694824,9077400,92.5729827880859
"115",2019-06-17,109.699996948242,110.370002746582,109.059997558594,109.220001220703,8128600,92.0672149658203
"116",2019-06-18,109.01000213623,111.410003662109,108.980003356934,110.709999084473,11057300,93.3232116699219
"117",2019-06-19,110.819999694824,111.589996337891,109.699996948242,109.910003662109,13126500,92.6488342285156
"118",2019-06-20,110.879997253418,111.089996337891,109.029998779297,110.190002441406,13638000,92.8848876953125
"119",2019-06-21,110.190002441406,111.669998168945,109.089996337891,109.440002441406,27089500,92.2526779174805
"120",2019-06-24,109.279998779297,109.769996643066,108.540000915527,108.660003662109,13039600,91.5951690673828
"121",2019-06-25,108.680000305176,108.980003356934,107.669998168945,107.76000213623,18660100,90.8365020751953
"122",2019-06-26,108.300003051758,109.309997558594,108.160003662109,108.480003356934,10324600,91.4434280395508
"123",2019-06-27,108.839996337891,109.550003051758,108.440002441406,108.839996337891,10906600,91.7468948364258
"124",2019-06-28,111.040000915527,112.430000305176,110.900001525879,111.800003051758,21634700,94.2420349121094
"125",2019-07-01,113.230003356934,114.519996643066,113.080001831055,113.680000305176,12724500,95.826789855957
"126",2019-07-02,113.51000213623,114.199996948242,113.220001220703,113.800003051758,10174900,95.9279327392578
"127",2019-07-03,113.339996337891,113.870002746582,112.26000213623,112.819999694824,6849400,95.7751235961914
"128",2019-07-05,113.51000213623,114.269996643066,112.919998168945,113.48999786377,7929400,96.3439025878906
"129",2019-07-08,112.959999084473,113.480003356934,112.5,112.870002746582,6917200,95.8175811767578
"130",2019-07-09,112.279998779297,113.48999786377,112.150001525879,113.349998474121,8947300,96.2250366210938
"131",2019-07-10,113.370002746582,113.830001831055,112.73999786377,113.019996643066,9242300,95.9449081420898
"132",2019-07-11,113.370002746582,114.360000610352,113.120002746582,114.099998474121,11595200,96.8617401123047
"133",2019-07-12,114.129997253418,115.349998474121,113.930000305176,115.300003051758,10783400,97.8804473876953
"134",2019-07-15,115.540000915527,115.569999694824,113.529998779297,113.900001525879,12946600,96.6919631958008
"135",2019-07-16,113.480003356934,115.5,112.919998168945,115.120002746582,16945000,97.7276458740234
"136",2019-07-17,114.430000305176,114.940002441406,113.730003356934,113.98999786377,13120900,96.7683563232422
"137",2019-07-18,113.930000305176,115.069999694824,113.550003051758,114.669998168945,9397200,97.3456192016602
"138",2019-07-19,114.889999389648,115.120002746582,113.400001525879,113.540000915527,10402800,96.3863525390625
"139",2019-07-22,112.910003662109,114.449996948242,112.769996643066,114.269996643066,9061100,97.0060653686523
"140",2019-07-23,114.879997253418,116.449996948242,114.819999694824,116.360000610352,12752200,98.7803039550781
"141",2019-07-24,115.580001831055,116.879997253418,115.519996643066,116.830001831055,10011000,99.1793060302734
"142",2019-07-25,116.889999389648,117.23999786377,115.319999694824,115.709999084473,10138400,98.2285079956055
"143",2019-07-26,115.769996643066,116.51000213623,115.529998779297,116.220001220703,12800400,98.6614532470703
"144",2019-07-29,116.459999084473,117.180000305176,115.790000915527,115.849998474121,8500400,98.3473587036133
"145",2019-07-30,115.190002441406,116.080001831055,114.76000213623,115.589996337891,7121100,98.1266326904297
"146",2019-07-31,116.099998474121,116.180000305176,114.860000610352,116,13648000,98.4747009277344
"147",2019-08-01,115.330001831055,116.800003051758,112.599998474121,112.940002441406,15664500,95.8769912719727
"148",2019-08-02,112.400001525879,113.430000305176,111.400001525879,112.930000305176,11025500,95.8685073852539
"149",2019-08-05,110.790000915527,110.980003356934,108.269996643066,109.569999694824,15855300,93.0161514282227
"150",2019-08-06,110.050003051758,110.5,108.339996337891,110.430000305176,10203500,93.746208190918
"151",2019-08-07,108,108.279998779297,105.940002441406,108.029998779297,17320900,91.7088088989258
"152",2019-08-08,109.050003051758,110.080001831055,108.720001220703,109.860000610352,10903300,93.262336730957
"153",2019-08-09,109.349998474121,110.449996948242,108.290000915527,109.73999786377,9980800,93.1604461669922
"154",2019-08-12,108.440002441406,108.51000213623,107.209999084473,107.680000305176,9393700,91.4117050170898
"155",2019-08-13,107.949996948242,110.330001831055,107.029998779297,109.339996337891,12124700,92.8208923339844
"156",2019-08-14,106.300003051758,106.910003662109,104.449996948242,104.800003051758,19491800,88.9667892456055
"157",2019-08-15,104.819999694824,106.379997253418,104.339996337891,105.199996948242,13365600,89.3063735961914
"158",2019-08-16,106.370002746582,107.980003356934,105.870002746582,107.720001220703,11830600,91.4456558227539
"159",2019-08-19,109.629997253418,109.75,108.419998168945,108.690002441406,8265400,92.2691116333008
"160",2019-08-20,107.849998474121,108.440002441406,107.23999786377,107.309997558594,8374000,91.0975799560547
"161",2019-08-21,108.209999084473,108.430000305176,107.449996948242,107.610000610352,8189300,91.3522567749023
"162",2019-08-22,108.370002746582,109.269996643066,107.930000305176,108.720001220703,9343400,92.2945556640625
"163",2019-08-23,108,108.779998779297,105.110000610352,106.019996643066,14762300,90.0024719238281
"164",2019-08-26,106.620002746582,106.98999786377,106.01000213623,106.870002746582,8209500,90.7240447998047
"165",2019-08-27,107.349998474121,107.559997558594,104.839996337891,105.73999786377,14331800,89.7647857666016
"166",2019-08-28,105.080001831055,107.209999084473,105.040000915527,106.800003051758,10585500,90.6646347045898
"167",2019-08-29,108.139999389648,109.889999389648,108.019996643066,109.220001220703,10002200,92.7190322875977
"168",2019-08-30,109.839996337891,110.559997558594,109.470001220703,109.860000610352,10170300,93.262336730957
"169",2019-09-03,108.980003356934,108.98999786377,107.319999694824,108.559997558594,9868800,92.1587142944336
"170",2019-09-04,109.449996948242,110.220001220703,108.559997558594,109.870002746582,6929200,93.2708206176758
"171",2019-09-05,111.25,113.720001220703,111.199996948242,112.370002746582,13224700,95.3931274414062
"172",2019-09-06,112.660003662109,112.980003356934,111.959999084473,112.610000610352,7836600,95.5968780517578
"173",2019-09-09,113.709999084473,116.059997558594,113.599998474121,115.400001525879,13985100,97.9653472900391
"174",2019-09-10,116.300003051758,117.269996643066,115.730003356934,116.870002746582,14333100,99.2132568359375
"175",2019-09-11,116.889999389648,117.199996948242,115.379997253418,117.190002441406,9919200,99.4849090576172
"176",2019-09-12,116.550003051758,118.470001220703,115.919998168945,117.910003662109,12283500,100.096138000488
"177",2019-09-13,119,120.400001525879,118.75,120.230003356934,16257200,102.065635681152
"178",2019-09-16,118.900001525879,119.870002746582,118.379997253418,119.160003662109,11993900,101.157302856445
"179",2019-09-17,118.419998168945,118.610000610352,117.23999786377,118.569999694824,10735400,100.656425476074
"180",2019-09-18,118.319999694824,120.080001831055,117.75,119.76000213623,10665600,101.666633605957
"181",2019-09-19,119.699996948242,120.339996337891,119.089996337891,119.379997253418,9382600,101.344032287598
"182",2019-09-20,119.73999786377,120.339996337891,118.870002746582,118.900001525879,21862800,100.936576843262
"183",2019-09-23,117.779998779297,119.120002746582,117.680000305176,118.879997253418,9135100,100.919593811035
"184",2019-09-24,118.75,119.26000213623,117.040000915527,117.330001831055,11696500,99.603759765625
"185",2019-09-25,117.269996643066,118.360000610352,117.120002746582,118,9389400,100.172523498535
"186",2019-09-26,117.879997253418,118.050003051758,116.949996948242,117.029998779297,9899200,99.3490829467773
"187",2019-09-27,117.959999084473,118.639999389648,117.279998779297,117.720001220703,10207800,99.9348220825195
"188",2019-09-30,118.360000610352,118.769996643066,117.220001220703,117.690002441406,9755000,99.9093704223633
"189",2019-10-01,118.400001525879,119,115.410003662109,115.550003051758,11250300,98.0926818847656
"190",2019-10-02,114.809997558594,114.900001525879,112.930000305176,113.25,12548700,96.1401748657227
"191",2019-10-03,112.269996643066,112.910003662109,110.519996643066,112.190002441406,12735200,96.0032501220703
"192",2019-10-04,112.339996337891,114.940002441406,112.269996643066,114.620002746582,9453100,98.082633972168
"193",2019-10-07,114.190002441406,115.5,114.069999694824,114.370002746582,6771600,97.8687133789062
"194",2019-10-08,113.059997558594,113.059997558594,111.660003662109,111.819999694824,10806300,95.686637878418
"195",2019-10-09,112.669998168945,113.160003662109,112.069999694824,112.629997253418,7273700,96.379753112793
"196",2019-10-10,113.139999389648,115.400001525879,113,114.209999084473,10994100,97.731803894043
"197",2019-10-11,116.029998779297,117.98999786377,115.870002746582,116.139999389648,15076500,99.3833312988281
"198",2019-10-14,115.849998474121,116.870002746582,115.660003662109,116.449996948242,8779000,99.6486129760742
"199",2019-10-15,118.849998474121,121.589996337891,117.870002746582,119.959999084473,23379000,102.652198791504
"200",2019-10-16,119.959999084473,120.620002746582,119.379997253418,119.680000305176,11087700,102.412590026855
"201",2019-10-17,120.75,121.569999694824,119.879997253418,120.349998474121,10818500,102.985931396484
"202",2019-10-18,120,121.019996643066,119.860000610352,120.559997558594,10417400,103.16561126709
"203",2019-10-21,122.050003051758,123.769996643066,121.98999786377,123.550003051758,12714600,105.724227905273
"204",2019-10-22,123.449996948242,125.099998474121,123.120002746582,124.790000915527,12549100,106.785331726074
"205",2019-10-23,124.199996948242,125.150001525879,124.169998168945,125.120002746582,8828300,107.067726135254
"206",2019-10-24,125.290000915527,125.660003662109,124.069999694824,125.029998779297,8020500,106.990699768066
"207",2019-10-25,125,126.650001525879,124.75,126.029998779297,9055700,107.84642791748
"208",2019-10-28,126.569999694824,127.209999084473,126.400001525879,126.51000213623,9522200,108.257164001465
"209",2019-10-29,126.059997558594,127.419998168945,125.940002441406,126.430000305176,9797300,108.18871307373
"210",2019-10-30,126.050003051758,126.26000213623,124.919998168945,125.730003356934,8513700,107.589714050293
"211",2019-10-31,125.48999786377,125.730003356934,123.860000610352,124.919998168945,11589100,106.896575927734
"212",2019-11-01,126.199996948242,127.98999786377,126.019996643066,127.800003051758,11682600,109.361045837402
"213",2019-11-04,129.080001831055,129.419998168945,128.559997558594,128.820007324219,9159900,110.233879089355
"214",2019-11-05,129.389999389648,130.300003051758,128.839996337891,129.100006103516,13747600,110.47346496582
"215",2019-11-06,128.690002441406,129.839996337891,128.580001831055,129.300003051758,11231100,110.64461517334
"216",2019-11-07,130.429992675781,131.289993286133,129.919998168945,130,13528900,111.243629455566
"217",2019-11-08,129.880004882812,130.399993896484,129.25,130.380004882812,9293400,111.568801879883
"218",2019-11-11,129.600006103516,130.100006103516,129.350006103516,129.919998168945,8679000,111.175170898438
"219",2019-11-12,129.630004882812,130.619995117188,129.009994506836,129.160003662109,9099000,110.524848937988
"220",2019-11-13,128.130004882812,128.820007324219,127.419998168945,128.479995727539,8023300,109.942932128906
"221",2019-11-14,127.720001220703,128.839996337891,127.589996337891,128.600006103516,8483400,110.045631408691
"222",2019-11-15,129.229995727539,129.529998779297,128.399993896484,129.529998779297,10163600,110.841438293457
"223",2019-11-18,129.559997558594,130.649993896484,128.990005493164,130.619995117188,8749300,111.77416229248
"224",2019-11-19,130.990005493164,131.25,130.179992675781,130.580001831055,8824500,111.739936828613
"225",2019-11-20,130.300003051758,130.619995117188,128.940002441406,129.630004882812,11782800,110.92699432373
"226",2019-11-21,130,130.720001220703,129.389999389648,129.929992675781,7705500,111.183723449707
"227",2019-11-22,130.149993896484,131.220001220703,130.100006103516,130.789993286133,8167900,111.919647216797
"228",2019-11-25,131.25,132.070007324219,130.869995117188,131.490005493164,10068500,112.518669128418
"229",2019-11-26,131.820007324219,131.820007324219,130.360000610352,131.669998168945,10490700,112.672668457031
"230",2019-11-27,132.289993286133,132.429992675781,131.649993896484,132.059997558594,6607900,113.006416320801
"231",2019-11-29,131.869995117188,132.410003662109,131.449996948242,131.759994506836,5712000,112.749687194824
"232",2019-12-02,132.309997558594,132.740005493164,131.350006103516,131.470001220703,8615600,112.50154876709
"233",2019-12-03,129.770004272461,129.960006713867,128.589996337891,129.779998779297,10361300,111.055351257324
"234",2019-12-04,130.380004882812,132.470001220703,129.990005493164,132.339996337891,10318200,113.246002197266
"235",2019-12-05,132.679992675781,133.309997558594,132.179992675781,133.059997558594,9587400,113.862129211426
"236",2019-12-06,134.690002441406,135.779998779297,134.649993896484,135.039993286133,10170600,115.556457519531
"237",2019-12-09,134.630004882812,135.460006713867,134.410003662109,134.410003662109,8498200,115.01734161377
"238",2019-12-10,133.25,134.770004272461,132.880004882812,134.5,7532900,115.094345092773
"239",2019-12-11,134.289993286133,135.020004272461,134.009994506836,134.179992675781,9011900,114.820533752441
"240",2019-12-12,134.490005493164,138.470001220703,134.210006713867,138.020004272461,13717400,118.106491088867
"241",2019-12-13,137.949996948242,138.830001831055,136.220001220703,136.809997558594,10592100,117.071067810059
"242",2019-12-16,138.380004882812,138.839996337891,137.320007324219,137.339996337891,11372000,117.524604797363
"243",2019-12-17,137.729995727539,138.669998168945,137.229995727539,138.179992675781,11546800,118.24340057373
"244",2019-12-18,138.149993896484,139.020004272461,137.720001220703,138.039993286133,10381500,118.123611450195
"245",2019-12-19,137.759994506836,138.220001220703,137.100006103516,137.350006103516,9350400,117.533187866211
"246",2019-12-20,138.020004272461,138.880004882812,136.899993896484,137.240005493164,29992600,117.439079284668
"247",2019-12-23,137.600006103516,137.910003662109,136.880004882812,137.199996948242,9738400,117.404823303223
"248",2019-12-24,137.330001831055,137.630004882812,137.059997558594,137.580001831055,3324300,117.729965209961
"249",2019-12-26,137.889999389648,139.100006103516,137.779998779297,139.039993286133,6770900,118.979316711426
"250",2019-12-27,139.300003051758,139.770004272461,138.669998168945,139.139999389648,7868200,119.064910888672
"251",2019-12-30,139.899993896484,140.080001831055,138.470001220703,138.630004882812,6963000,118.628486633301
"252",2019-12-31,138.509994506836,139.479995727539,138.289993286133,139.399993896484,7201600,119.287391662598
"253",2020-01-02,139.789993286133,141.100006103516,139.259994506836,141.089996337891,10803700,120.733596801758
"254",2020-01-03,137.5,139.229995727539,137.080001831055,138.339996337891,10386800,119.140296936035
"255",2020-01-06,136.559997558594,138.270004272461,136.5,138.229995727539,10259000,119.045585632324
"256",2020-01-07,137.279998779297,137.860000610352,135.820007324219,135.880004882812,10531300,117.021743774414
"257",2020-01-08,135.699996948242,137.580001831055,135.600006103516,136.940002441406,9695300,117.934608459473
"258",2020-01-09,138.050003051758,138.229995727539,137.039993286133,137.440002441406,9469000,118.365211486816
"259",2020-01-10,137.210006713867,137.25,135.809997558594,136.070007324219,10190900,117.18537902832
"260",2020-01-13,136.190002441406,137.199996948242,135.759994506836,137.199996948242,12355200,118.158546447754
"261",2020-01-14,137.940002441406,140.759994506836,137.690002441406,138.800003051758,24906000,119.536476135254
"262",2020-01-15,137.850006103516,138.600006103516,136.149993896484,136.720001220703,16293400,117.745162963867
"263",2020-01-16,137.449996948242,137.899993896484,136.839996337891,137.25,10783800,118.201622009277
"264",2020-01-17,137.539993286133,138.289993286133,137.320007324219,138.199996948242,14697700,119.019760131836
"265",2020-01-21,137.190002441406,138.070007324219,136.690002441406,136.839996337891,8474200,117.848487854004
"266",2020-01-22,137.240005493164,137.399993896484,136.380004882812,136.679992675781,7549100,117.71068572998
"267",2020-01-23,135.710006713867,136.740005493164,134.720001220703,136.539993286133,9345700,117.590118408203
"268",2020-01-24,136.369995117188,136.429992675781,132.320007324219,133.149993896484,15166400,114.670608520508
"269",2020-01-27,130.270004272461,132.940002441406,129.710006713867,132.029998779297,12860500,113.706039428711
"270",2020-01-28,132.839996337891,134.970001220703,132.479995727539,134.429992675781,13062800,115.772956848145
"271",2020-01-29,134.809997558594,135.539993286133,133.690002441406,134.229995727539,9326000,115.600730895996
"272",2020-01-30,132.690002441406,136.130004882812,132.690002441406,135.889999389648,9048900,117.030364990234
"273",2020-01-31,134.490005493164,134.830001831055,131.470001220703,132.360000610352,12785200,113.990272521973
"274",2020-02-03,132.660003662109,134.240005493164,132.660003662109,133.369995117188,10021100,114.860084533691
"275",2020-02-04,135.550003051758,136.600006103516,135.080001831055,135.289993286133,9157100,116.51358795166
"276",2020-02-05,136.570007324219,137.729995727539,136.009994506836,137.589996337891,10150700,118.494430541992
"277",2020-02-06,138.240005493164,138.289993286133,137.110000610352,137.610000610352,8992300,118.511627197266
"278",2020-02-07,136.729995727539,137.669998168945,136.300003051758,137.169998168945,6379800,118.132682800293
"279",2020-02-10,136.949996948242,137.850006103516,136.75,137.740005493164,5960700,118.623611450195
"280",2020-02-11,138.259994506836,138.820007324219,137.779998779297,138,6578600,118.847526550293
"281",2020-02-12,138.600006103516,139.289993286133,137.800003051758,138,7958000,118.847526550293
"282",2020-02-13,137.75,138.339996337891,136.399993896484,137.880004882812,7447500,118.744163513184
"283",2020-02-14,137.839996337891,138.190002441406,136.940002441406,137.460006713867,6627600,118.382446289062
"284",2020-02-18,137.339996337891,137.710006713867,135.050003051758,135.639999389648,8996400,116.81502532959
